book_tag,title,book_id,infos,desc,book_url
文化,"泪之地


    
       : 殖民、贸易与非洲全球化的残酷历史",35812516,[美]罗伯特•哈姆斯 / 冯筱媛 / 广东人民出版社 / 2022-3-31 / 98.00元,"【编辑推荐】
★全球著名非洲历史研究学者的权威著作；
★重现赤道非洲混乱而残忍的开发过程；
★全球化背后，被人遗忘的残酷殖民、贸易史；
★亚马逊编辑精选最佳...",https://book.douban.com/subject/35812516/
文化,骑士：非官方修炼手册,35715762,[英] 迈克尔·普雷斯特维奇 / 孙宇超 / 后浪 | 广东旅游出版社 / 2021-12 / 56.00元,"骑士为爱情比武决斗，
为荣誉驰骋疆场，
为信仰奉献生命。
本书将告诉你关于骑士的一切
☆编辑推荐
骑士是中世纪欧洲的精锐战士。他们全副武装，身骑高头大马，看...",https://book.douban.com/subject/35715762/
文化,武士：非官方修炼手册,35715766,[英]斯蒂芬·特恩布尔 / 刘恒旺 / 后浪 | 广东旅游出版社 / 2021-12 / 52.00元,"重然诺，轻生死，当意气，是武士的品行；
金戈铁马，鏖战沙场，是武士的宿命。
本书将告诉你关于武士
☆编辑推荐
武士是日本的精英战士。他们武艺精湛，弓马娴熟。...",https://book.douban.com/subject/35715766/
文化,"创造现代世界


    
       : 英国启蒙运动钩沉",35781463,[英] 罗伊·波特 / 李源、张恒杰、李上、刘北成 / 商务印书馆 / 2022-2-28 / 228,长久以来，启蒙运动一直与法国、德意志甚或英国的苏格兰联系在一起，然而，著名历史学家罗伊·波特这部引人入胜的著作却想告诉人们：作为整体的英国启蒙运动是存在的；...,https://book.douban.com/subject/35781463/
文化,"古希腊文明的光芒（上下）


    
       : 走近西方文明起源与美之故乡",35225153,赵林 / 人民邮电出版社 / 2020-11 / 188.00元,"◆ 研究西学40载，10次亲临希腊考察访问，用最真实的一手资料，讲述古希腊上下2000年的文明发展全景
本书以希腊诞生、崛起、衰落为主线，将人口迁徙、地理、...",https://book.douban.com/subject/35225153/
文化,中国文化的深层结构,26607683,孙隆基 / 中信出版社 / 2015-11 / 68.00 元,"【内容简介】
◎孙隆基先生最负盛名之作，全新修订版问世
◎入木三分的文化批判，80年代知识界的著名战斗檄文
◎重新理解中国文化语境下的“国家与社会”“个人与...",https://book.douban.com/subject/26607683/
文化,"奈良美智：始于空无一物的世界


    
       : 始于空无一物的世界",35455233,奈良美智 / 袁璟、唐诗 / 湖南美术出版社 / 2022-1 / 188,"奈良美智解读奈良美智——
“读完这本书，能对我有多一点点的了解，那就好了！”
-----------------------------
奈良美智即将在上海...",https://book.douban.com/subject/35455233/
文化,"馋


    
       : 贪吃的历史",35684697,[法国]弗洛朗·凯利耶 / 黄荭 / 译林出版社 / 2022-1 / 98.00元,"贪吃，是一种罪吗？
一部饱览贪吃众生相的美食文化史
探讨千百年来人类与吃、吃与文化的无穷魅力
————
大饱眼福！200余幅珍奇油画、讽刺画、珍本插图呈现视...",https://book.douban.com/subject/35684697/
文化,第二性（合卷本）,25822104,[法] 西蒙娜·德·波伏瓦 / 郑克鲁 / 上海译文出版社 / 2014-1 / 138.00,《第二性I》副标题为“事实与神话”，作者从生物学、精神分析学和历史唯物主义关于女性的观点出发，剖析女人变成“他者”的原因；随后，通过对人类历史的梳理，深刻地...,https://book.douban.com/subject/25822104/
文化,现代性的性别,34997254,[美]芮塔·菲尔斯基 (Rita Felski) / 陈琳、但汉松（校译） / 南京大学出版社 / 2020-6 / 62.00,本书对女性与现代性之间的复杂关系进行了创新而激动人心的探索，挑战了传统的以男性为中心的现代性理论，并大胆质疑了某些女性主义观点，这些观点或是将现代性妖魔化为...,https://book.douban.com/subject/34997254/
文化,午夜降临前抵达,35522033,刘子超 / 文汇出版社 / 2021-8 / 59.00元,"不能出门的日子，你需要一本旅行文学。
·
旅行中最大的不确定性，不是抵达，而是如何抵达。
说到底，旅行或者人生，就是一次次解决如何抵达的生命过程。
“刘子超...",https://book.douban.com/subject/35522033/
文化,"风月同天


    
       : 古代文化变迁中的细节",35718837,侯印国 / 甘肃人民出版社 / 2021-12-1,中华文明的起源，并非一地一端，而是“八方雄起”，这些如群星一样的文明，经过交融合流，最终都依附于同一个主流，形成我们独特的文明。中华文化漫长的演变过程经历着...,https://book.douban.com/subject/35718837/
文化,"考古中国


    
       : 15位考古学家说上下五千年",35653494,许宏、魏兴涛、唐际根、雷雨、刘瑞、王宁远、孙周勇、赵海涛、蒋文孝、全洪、齐东方、李岩、杨军、郑建明、于春雷 / 中信出版集团•大方 / 2022-1-1 / 168.00元,《考古中国——15位考古学家说上下五千年》是一本以考古视角呈现5000年中华文明的通识读本。精选15个代表中华文明的大遗址，包括殷墟、三星堆、良渚、秦始皇帝...,https://book.douban.com/subject/35653494/
文化,"美国的分裂


    
       : 对多元文化社会的思考",35556933,[美] 小阿瑟·M. 施莱辛格 / 王聪悦 / 上海译文出版社 / 2022-2 / 65.00元,"	普利策奖和美国国家图书奖得主、肯尼迪总统的特别助理、美国重量级历史学家小阿瑟•M. 施莱辛格作品简中版首次引进
	战后美国最擅长叙事的严肃史学家，作为...",https://book.douban.com/subject/35556933/
文化,了凡四训,27102950,[明] 袁了凡 / 费勇 / 三秦出版社 / 2017-9 / 32.00,费勇教授评价袁了凡的《了凡四训》：“因为是写给后代，就格外诚恳，拼着一切法子想把自己毕生的经验教训、一切的人生感悟教给孩子，希望他们过上好的生活。”明代思想...,https://book.douban.com/subject/27102950/
文化,"只是一首歌


    
       : 中国11世纪至12世纪初的词",35754129,[美] 宇文所安 / 麦慧君、杜斐然、刘晨 / 生活·读书·新知三联书店 / 2022-3 / 69.00元,作者聚焦并追踪北宋时期，词如何从宴饮助兴的表演文本——歌词，历经创作、传唱、抄写、结集诸过程，最终衍变为一种独立的文学体裁，并逐渐取得与诗歌并举的正统地位。...,https://book.douban.com/subject/35754129/
文化,中国文化要义,1315213,梁漱溟 / 上海人民出版社 / 2005-05 / 25.00元,《中国文化要义》首先从集团（集体）生活得角度对比了中国人和西方人不同的文化传统和生活方式，进而提出了中国社会是伦理本位社会的重要论断，并根据对中国宗教的深入...,https://book.douban.com/subject/1315213/
文化,"现代性的五副面孔


    
       : 现代主义、先锋派、颓废、媚俗艺术、后现代主义",26286738,[美] 马泰·卡林内斯库 / 顾爱彬、李瑞华 / 译林出版社 / 2015-3 / 45,现代主义、先锋派、颓废、媚俗艺术和后现代主义，近一个半世纪以来异彩纷呈的文化与艺术景象，背后究竟有着怎样的理路与脉络？马泰·卡林内斯库通过历史与比较的考察，...,https://book.douban.com/subject/26286738/
文化,论文化,27040538,[英] 特里·伊格尔顿 / 张舒语 / 中信出版社 / 2018-11-1 / 32.00元,"【内容简介】
《论文化》是当代西方文学与文化批评的领袖人物——特里•伊格尔顿——写给大众读者的一本启迪之书。伊格尔顿用最资深文化学者的眼光，探寻了文化在现代...",https://book.douban.com/subject/27040538/
文化,浮生六记,1088581,（清）沈复 / 人民文学出版社 / 1999-1 / 38,这是一部自传体文学的作品，原书六卷，已逸其二，现仅存四卷（有所谓“足本”者，后二记系伪作。书中记叙了作者夫妇间平凡的家居生活，坎坷际遇，和各地浪游闻见。文辞...,https://book.douban.com/subject/1088581/
文化,"寻路中国


    
       : 从乡村到工厂的自驾之旅",5414391,[美] 彼得·海斯勒 / 李雪顺 / 上海译文出版社 / 2011-1 / 33.00元,"我叫彼得·海斯勒，是《纽约客》驻北京记者。这本书讲述了我驾车漫游中国大陆的经历。
2001年夏天，我考取了中国驾照，在此后的七年中，我驾车漫游于中国的乡村与...",https://book.douban.com/subject/5414391/
文化,"造书


    
       : 西方书籍手工装帧艺术",35724881,[英]道格拉斯·科克瑞尔 / 余彬、恺蒂 / 译林出版社 / 2022-1 / 98,"【内容简介】
英国著名书籍装帧大师道格拉斯•科克瑞尔的《造书：西方书籍手工装帧艺术》因其对手工装帧的工艺及过程的详尽描述而备受赞誉，一直被认为是该领域的经典...",https://book.douban.com/subject/35724881/
文化,"不拘一格


    
       : 网飞的自由与责任工作法",35102294,[美] 里德·哈斯廷斯、[美] 艾琳·迈耶 / 杨占 / 中信出版社 / 2021-1-1 / 69.00,"网飞，一家市值超2000亿美元，全球付费订阅用户超1.9亿，业务版图遍布近200个国家和地区的商业巨头。
作为创始人兼 CEO，里德·哈斯廷斯引领网飞实现了...",https://book.douban.com/subject/35102294/
文化,天幕红尘,24748615,豆豆 / 作家出版社 / 2013-6-1 / 36.00元,《天幕红尘》除了继续保存豆豆小说特有的世界背景，商战风云和人生思考之外，政治元素的介入，显得非常突出，从苏联解体，石油大亨罗家明一夜之间破产自杀写起，始终不...,https://book.douban.com/subject/24748615/
文化,文化人类学（第13版）,35694032,[美] 卡罗尔·R.恩贝尔、[美] 梅尔文·恩贝尔 / 王晴锋 / 商务印书馆 / 2021-12 / 198.00元,"《文化人类学》英文版由培生教育集团出版，作为一部文化人类学经典通识入门书，目前已再版十余次。
在第13版中，作者以深入浅出的语言阐述文化人类学知识，使读者对...",https://book.douban.com/subject/35694032/
文化,"20世纪思想史


    
       : 从弗洛伊德到互联网",34449288,[英] 彼得·沃森 / 张凤、杨阳 / 译林出版社 / 2019-10 / 248.00元,"★ 《思想史》作者全面解读20世纪，又一部拒绝简化的思想全史
★ 独树一帜的著史笔法，梳理现代人类境况的观念脉络
★ 20世纪为何如此与众不同，除了战争和政...",https://book.douban.com/subject/34449288/
文化,"寻味东西


    
       : 扶霞美食随笔集",35793169,扶霞·邓洛普 / 何雨珈 / 上海译文出版社 / 2022-4 / 48,"《鱼翅与花椒》之后
跟扶霞一起吃东吃西
跨越东西饮食版图
打破舌尖上的偏见
如果你是一个热爱美食、热爱生活的人，那么扶霞的文字肯定是你的菜。如果你一日三餐味...",https://book.douban.com/subject/35793169/
文化,"对立之美


    
       : 西方艺术 500 年",35334622,严伯钧 / 中信出版社 / 2021-4-1 / 168.00元,《对立之美：西方艺术 500 年》把以往深奥、晦涩的西方艺术史 “ 翻译 ” 成人人都能听得懂、记得住、用得上的知识资产。把艺术家、艺术品所处年代的社会背景...,https://book.douban.com/subject/35334622/
文化,信息时代三部曲：经济、社会与文化,1026593,[美] 曼纽尔·卡斯特(Manuel Castells) / 夏铸九、王志弘 / 社会科学文献出版社 / 2003 / 33.00,《信息时代三部曲：经济、社会与文化》包括《网络社会的崛起》《认同的力量》《千年终结》，由英国Blackwell Publishers Ltd. 授权出版，据...,https://book.douban.com/subject/1026593/
文化,"笺事


    
       : 花笺信札及其他",35630161,薛冰 / 台海出版社 / 2021-11-1 / 65.00,近年来，纸品收藏日趋兴盛，花笺、书札是其中的重点，其审美价值与文化价值都得到社会的高度关注。影印名家书札、花笺图案的出版物不胜枚举，但系统准确的追源析流之作...,https://book.douban.com/subject/35630161/
文化,奈飞文化手册,30356081,[美] 帕蒂·麦考德 / 范珂 / 浙江教育出版社 / 2018-10 / 69,一本对奈飞文化进行深入解读的力作。2009年，奈飞公开发布了一份介绍企业文化的PPT文件，在网上累计下载量超过1500万次，被Facebook的CFO谢丽尔...,https://book.douban.com/subject/30356081/
文化,"知识社会史（上卷）


    
       : 从古登堡到狄德罗",26882813,[英]彼得· 伯克 / 陈志宏、王婉旎 / 浙江大学出版社 / 2016-11 / 52.00,《知识社会史（上卷）：从古登堡到狄德罗》是英国著名历史学家彼得•伯克运用社会文化的研究方法，考察欧洲知识系统结构变迁过程的，关于“西方近代知识与社会交融史”...,https://book.douban.com/subject/26882813/
文化,生育制度,30258045,费孝通 / 北京联合出版公司 / 2018-6 / 59.00元,本书是一本关于家庭社会学的著作，曾在社会上产生广泛的影响。作者根据抗日战争时期自己在大学授课时的讲义整理、编写而成。书中主要论述了家庭所担负的有关生育子女的...,https://book.douban.com/subject/30258045/
文化,"二手世界


    
       : 全球旧货市场调查手记",35599709,[美]亚当·明特（Adam Minter） / 王小可、曹易佳 / 社会科学文献出版社 / 2021-12 / 79,"编辑推荐
★ 前彭博社驻上海记者，因《废物星球》而广受赞誉的作家亚当•明特又一力作
★ 《书单》《出版人周刊》《自然》《科学》《图书馆杂志》等多家媒体重磅推...",https://book.douban.com/subject/35599709/
文化,渔具列传,35733523,盛文强 / 广西师范大学出版社 / 2022-2 / 72.00元,为什么说上海的简称“沪”源自渔具，其背后有哪些故事？山魈绘像中常伴蟹笼是怎么回事？渔夫如何凭借绳结技术从凶残海盗手下逃生？新船入水、船老大上位需要经历何种奇...,https://book.douban.com/subject/35733523/
文化,"天朝的崩溃（修订版）


    
       : 鸦片战争再研究",25935941,茅海建 / 生活·读书·新知三联书店 / 2014-10 / 59.00元,本书大量使用中国第一历史档案馆所藏清朝奏折，和英国所藏中英交涉文件、日本学者汇编资料集等等，详尽考订并重建了与战争相关的大量基本史实。作者抓住几个主要人物为...,https://book.douban.com/subject/25935941/
文化,雪岭逐鹿：爱尔兰传奇,35701362,邱方哲 / 邱方哲 / 漓江出版社 / 2022-1 / 52.00元,古代爱尔兰浩繁的传奇故事是人类文学中的瑰宝。那里面有操纵日月、点化山河的上古巨神，武艺高强、视荣誉为生命的英雄好汉，奇诡迷离的深林古冢，还有敢爱敢恨、富于机...,https://book.douban.com/subject/35701362/
文化,历史的巨镜,26591910,金观涛 / 法律出版社 / 2015-7-1 / 52,本书由“探索现代社会的起源”和“西方社会结构的演变”两部分构成，系统探讨了传统社会转型的一般模式以及现代社会结构在其扩张过程中碰到的社会整合危机，讨论了现代...,https://book.douban.com/subject/26591910/
文化,艺术的故事,3162991,[英] 贡布里希 (Sir E.H.Gombrich) / 范景中、杨成凯 / 广西美术出版社 / 2008-04 / 280.00,《艺术的故事》概括地叙述了从最早的洞窟绘画到当今的实验艺术的发展历程，以阐明艺术史是“各种传统不断迂回、不断改变的历史，每一件作品在这历史中都既回顾过去又导...,https://book.douban.com/subject/3162991/
文化,审美教育书简,35701670,[德] 弗里德里希•席勒 / 冯至、范大灿 / 上海人民出版社 / 2022-1 / 56.00,"☆北京大学艺术学院教授丁宁作序推荐，“《审美教育书简》充满了诗与思的奇光异彩”
☆王国维、蔡元培、朱光潜、宗白华、李泽厚，众多大师一致推崇的必读之书
☆断版...",https://book.douban.com/subject/35701670/
文化,宋代文人的精神生活（960-1279）,35668954,[美]何复平 / 叶树勋、单虹泽 / 江苏人民出版社 / 2022-1-1 / 78.00元,文人士大夫在中国文化上的地位颇为独特，比起统治阶层和普通民众，这一群体看待佛教更具超越的眼光。此书是对宋代文士如何看待佛教的系统考论。作者从大量的文集和方志...,https://book.douban.com/subject/35668954/
文化,"物·画·影


    
       : 穿衣镜全球小史",35407150,[美国] 巫鸿 / 上海人民出版社 / 2021-5 / 98.00,"◆ 编辑推荐
·
美术史家巫鸿全新力作
一场跟随穿衣镜的时空漫游
崭新视角串联奢侈品、绘画和影像
聚焦全球贸易流通中关于镜像的视觉想象与艺术创造
·
◆ 内...",https://book.douban.com/subject/35407150/
文化,"文化苦旅


    
       : 余秋雨三十年散文自选集",19940743,余秋雨 / 长江文艺出版社 / 2014-4-1 / CNY 38.00,《文化苦旅》一书于1992年首次出版，是余秋雨先生1980年代在海内外讲学和考察途中写下的作品，是他的第一部文化散文集。全书主要包括两部分，一部分为历史、文...,https://book.douban.com/subject/19940743/
文化,"浮生取义


    
       : 对华北某县自杀现象的文化解读",4146756,吴飞 / 中国人民大学出版社 / 2009-11 / 35.00元,"简介
“舍生取义”，常常被用来赞美自杀的忠臣义士，但这决不意味着，只有“舍生”才能“取义”。毕竟，需要舍生的场合很少，但“义”却是每个人在生活日用、揖让进退...",https://book.douban.com/subject/4146756/
文化,"破碎的生活


    
       : 普通德国人经历的20世纪",35702682,[美]康拉德·H.雅劳施 / 王晨 / 广西师范大学出版社 / 2022-1 / 108.00元,"一幅20世纪德国历史的完整图景，一部折射大时代的“小人物”群像
从纳粹独裁、二战、大屠杀、冷战到柏林墙倒塌
在充斥着杀戮与死亡的剧变中，普通人如何重建破碎的...",https://book.douban.com/subject/35702682/
文化,"寻蜀记


    
       : 从考古看四川",35310639,萧易 / 广西师范大学出版社 / 2021-4 / 78.00元,★《中国国家地理》《南方周末》知名专栏撰稿人萧易最新作品——但凡考古上有新的发现，萧易总会去现场一探究竟，而《中国国家地理》和《华夏地理》上但凡有和巴蜀地区...,https://book.douban.com/subject/35310639/
文化,"笔醒山河


    
       : 中国近代启蒙人严复",35736994,黄克武、黄克武 / 广西师范大学出版社 / 2022-3 / 89.00元,"积三十年之功，一部研究中国近代启蒙人严复的权威传记。中西文化接轨之关键时刻，看启蒙先驱，如何笔醒山河。  | 大学问出品
著名学者欧阳哲生、马勇、王宪明一致...",https://book.douban.com/subject/35736994/
文化,中国文化的深层结构,1068912,孙隆基 / 广西师范大学出版社 / 2011-6 / 49.80元,中国文化的深层结构，其实探讨的正是个人与社会，在20世纪的中国受到哪些因素的左右。“仁者，人也。”儒家思想影响了多少人的心理结构，中国人缺乏自我自主意识，也...,https://book.douban.com/subject/1068912/
文化,中国历史文化地理,35639333,陈正祥 / 山西人民出版社 / 2021-10 / 108.00元,"◎华文世界被遗忘的地理学泰斗，中国学术界数据可视化的先驱，英制大学首位中国籍讲座教授
◎国际地理联合会前会长卡尔·特罗尔盛赞其为“中国地理学界第一人”，并推...",https://book.douban.com/subject/35639333/
文化,"疯癫与文明


    
       : 理性时代的疯癫史",1036541,米歇尔・福柯 / 刘北成、杨远婴 / 生活·读书·新知三联书店 / 2003-01 / 18.0,这部著作是对知识的清洗和质疑。 它把“自然”的一个片断交还给历史，改造了疯癫，即把我们当作医学现象的东西变成了一种文明现象。……实际上，福柯从未界定疯癫；疯...,https://book.douban.com/subject/1036541/
文化,苏轼十讲,33411346,朱刚 / 上海三联书店 / 2019-7 / 58.00元,触动我心灵的那些课，阅微讲堂，让生命打开。“阅微讲堂”系列丛书，专注于从全球范围内寻找那些既给予我们各种“新知”，更给予我们“智慧”，充满洞见与生命激情、触...,https://book.douban.com/subject/33411346/
文化,"女孩们的地下战争


    
       : 揭秘人际交往中的隐性攻击",35672427,[美] 蕾切尔·西蒙斯 / 徐阳 / 理想国｜海南出版社 / 2022-1 / 72.00元,"★第一本探讨女性霸凌问题的专著，走进“战火纷飞”的女生世界。
★倾听遭遇隐性霸凌女孩的真实心声，勾心斗角并非女孩的天性，畸形的社交文化才是问题所在。
★一本...",https://book.douban.com/subject/35672427/
文化,"说中国


    
       : 一个不断变化的复杂共同体",26334500,许倬云 / 广西师范大学出版社 / 2015-5 / 48.00元,本书的起因，乃是有一位朋友提出一个问题：“我”究竟是谁？这个问题不是一言两语可以解决的。本书的陈述，从新石器文化开始，结束于帝制皇朝退出历史。这漫长的时距，...,https://book.douban.com/subject/26334500/
文化,活出生命的意义,5330333,[奥] 维克多·弗兰克 / 吕娜 / 华夏出版社 / 2010-6 / 29.00元,著名心理学家弗兰克尔是20世纪的一个奇迹。纳粹时期，作为犹太人，他的全家都被关进了奥斯威辛集中营，他的父母、妻子、哥哥，全都死于毒气室中，只有他和妹妹幸存。...,https://book.douban.com/subject/5330333/
文化,局部：伟大的工匠,35216533,陈丹青 / 北京日报出版社 / 2020-12 / 138.00,"与陈丹青重访文艺复兴
1.5亿人次观看，豆瓣高分艺术纪录片《局部》内容全收录
翻越达·芬奇、米开朗琪罗与拉斐尔，仰望意大利湿壁画
本书是陈丹青视频节目《局部...",https://book.douban.com/subject/35216533/
文化,"关羽


    
       : 神化的《三国志》英雄",27091561,[日] 渡边义浩 / 李晓倩 / 北京联合出版公司 / 2017-8 / 32.00元,"从史实到故事，再到信仰的对象
以思想史的研究方法剖析关羽形象的变迁过程
………………
※内容简介※
《三国志》中的豪杰，为什么会被人们作为商业之神来崇拜呢？...",https://book.douban.com/subject/27091561/
文化,走出唯一真理观,34988734,陈嘉映 / 上海文艺出版社 / 2020-5 / 58,"★陈嘉映2007—2018自选文集。
★《何为良好生活》后新作，认真思考，认真表述这些思考，召唤爱思考的人来一道思考。
★在危机与纷争爆发的时代，哲学如何协...",https://book.douban.com/subject/34988734/
文化,符号里的中国,35546324,赵运涛 / 中华书局 / 2021-7 / 78.00,人是“符号的动物”，“所有文化形式都是符号形式”。古人给我们留下了不计其数的富有象征意味和审美价值的符号。本书选取传世文献、考古发掘和民间信仰中最能代表中国...,https://book.douban.com/subject/35546324/
文化,美国的反智传统,35546491,理查德·霍夫施塔特 / 陈思贤 / 理想国｜中译出版社 / 2021-8 / 98.00元,"开创性地定义与分析“反智主义”
长销半个世纪 频频预见美国政坛问题的指南之作
清华政治系教授任剑涛万字导读 深入浅出解析经典
洞悉美国历史与当下政治态势的不...",https://book.douban.com/subject/35546491/
文化,"置身事内


    
       : 中国政府与经济发展",35546622,兰小欢 / 上海人民出版社 / 2021-8 / 65.00元,"“在成功的经济体中，经济政策一定是务实的，不是意识形态化的。是具体的，不是抽象的。”
直面真问题、深究真逻辑的复旦大学经济学“毕业课”
☆ 连接抽象经济学理...",https://book.douban.com/subject/35546622/
文化,"法度与人心


    
       : 帝制时代人与制度的互动",35254283,赵冬梅 / 中信出版集团 / 2021-1 / 128.00,"《法度与人心——帝制时期人与制度的互动》是北京大学宋史研究专家赵冬梅老师以30年史学研究为依托，为普通读者打造的一本通解帝制时期人与制度纠葛的通俗读物。
本...",https://book.douban.com/subject/35254283/
文化,怪物解剖学,35615134,[日] 种村季弘 / 林煌 / 九州出版社 / 2022-1 / 42.00元,"暗黑美学名家操刀
盘点历史上各色怪物的制造法
剖析创生、复活与机械文明的谱系
👹内容简介
《怪物解剖学》是一本围绕“创生”展开的欧洲文化研究散论。从泥人哥连...",https://book.douban.com/subject/35615134/
文化,身体、空间与后现代性,35680725,汪民安 / 南京大学出版社 / 2022-1-1 / 65,"★ 知名学者、清华大学教授汪民安，广受读者喜爱的经典作品。
★ 和《现代性》一样优美、晓畅，让人如痴如醉的学术著作。
汪民安教授对于理论的阐述深入浅出，阅读...",https://book.douban.com/subject/35680725/
文化,"失落的卫星


    
       : 深入中亚大陆的旅程",35025453,刘子超 / 文汇出版社 / 2020-7 / 69.00元,"刘子超出发之作《午夜降临前抵达》重版出来👇
https://book.douban.com/subject/35522033/
·
☆ 豆瓣年度榜单·中国文...",https://book.douban.com/subject/35025453/
文化,女性主义有什么用？,35518116,[英]塔比·杰克逊·吉、[英]弗雷亚·罗斯 / 吴庆宏 / 译林出版社 / 2021-9 / 48.00元,"这是一本写给女人，也写给男人的女性主义入门读物。
40个问题直击女性生活痛点，从情感到工作，从个人到政治，全面涵盖性别议题的方方面面。
120位挑战父权制的...",https://book.douban.com/subject/35518116/
文化,你好，中国花语,35747505,,如今人们对于花的理解，多来自西方，比如情人节要送玫瑰，母亲节要送康乃馨。用这些含义代入情景去理解中国古人关于花的认知，会非常奇怪甚至荒谬。古人对花的观察力和...,https://book.douban.com/subject/35747505/
文化,"中国食辣史


    
       : 辣椒在中国的四百年",33454375,曹雨 / 北京联合出版公司 / 2019-6 / 42.00元,"★★★
学术顾问：叶嘉莹、楼宇烈、薛永年、龚鹏程、刘跃进、蒋寅、杨念群；
陈丹青先生亲笔题写丛书名；
红点奖设计师顾瀚允亲自操刀，诠释大气装帧。
……………...",https://book.douban.com/subject/33454375/
文化,"脉动中国


    
       : 许纪霖的50堂传统文化课",35379859,许纪霖 / 上海三联书店 / 2021-3 / 88.00元,"为什么现代化发展了，传统反而复兴了？
认识传统，认识你自己，本书《脉动中国》所展示的，是一张整体性的中国文化认知地图。
从纵向的时间脉络来说，讲的是中国文化...",https://book.douban.com/subject/35379859/
文化,"金翼


    
       : 一个中国家族的史记",26410016,林耀华 / 庄孔韶、方静文 / 生活·读书·新知三联书店 / 2015-5-15 / 34.00,"《金翼》1944年英文原始版，社会学经典著作最新译本首次出版，一部堪比《白鹿原》的雄奇家族史诗！
本书是著名社会学家林耀华先生用小说体写作的社会人类学学术专...",https://book.douban.com/subject/26410016/
文化,"祥瑞


    
       : 王莽和他的时代",35519560,张向荣 / 上海人民出版社 / 2021-8 / 79.80元,"★上追尧舜，禅让称帝，王莽究竟是民选的圣主，还是篡汉的罪人？
★新锐文史作家、网红书评人张向荣首部历史非虚构作品
★罗新、刘勃、陆大鹏力荐
★搁置定论，厘清...",https://book.douban.com/subject/35519560/
文化,"结社的艺术


    
       : 16—18世纪东亚世界的文人社集",35782374,张艺曦 主编 / 广西师范大学出版社 / 2022-4 / 118,"一部研究士人社群的突破之作，呈现明清士人的日常生活与学术活动。以结社为题，跨越中国、日本、越南等地，看文人社集如何彰显士人流风，影响东亚世界的汉字文化圈。
...",https://book.douban.com/subject/35782374/
文化,财富、贫穷与政治,35553279,[美] 托马斯·索维尔 / 孙志杰 / 浙江教育出版社 / 2021-9 / 45.00元,"当代杰出经济学大师、芝加哥学派代表人物
托马斯·索维尔全新力作
美国亚马逊五星佳作，长居经济类图书排行榜
◎ 编辑推荐
☆亚马逊五星佳作，经济类畅销榜长青树...",https://book.douban.com/subject/35553279/
文化,唐朝人的日常生活,35684693,于赓哲 / 上海文化出版社 / 2022-1-5 / 49.80,"这是一本关于唐朝人生活细节的全景式记录。通过对史料的抽丝剥茧的分析，还原唐代民众的日常生活，包括大唐饮食、大唐语言、大唐文化等等。
书中详细描绘了唐代从宫廷...",https://book.douban.com/subject/35684693/
文化,日本色气,34663228,[日] 九鬼周造、[日] 阿部次郎 / 王向远 / 北京联合出版公司 / 2019-9-6 / 63.00元,"色气是——
和服后露出的雪白颈项
美妙的手，微微弯曲
危险的美，生命的热力
*
意气是——
灰色调、冷色调
潇洒身姿，白茶裤裙
意气拥有过去，而生于未来
...",https://book.douban.com/subject/34663228/
文化,"机器人叛乱


    
       : 在达尔文时代找到意义",26412113,[加拿大]基思·斯坦诺维奇（Keith E.Stanovich） / 吴宝沛 / 机械工业出版社 / 2015-5 / 69.00元,"""我，机器人？""
是的，你是一个机器人！你有两个毫无人性的主人，一个是基因，一个是模因。
它们寄生在你身上，你懵懂无知地为你的主人卖命，哪怕为此丢了脑袋也在...",https://book.douban.com/subject/26412113/
文化,论英雄、英雄崇拜和历史上的英雄业绩,1311965,[英] 托马斯·卡莱尔 / 周祖达 / 商务印书馆 / 2005-03 / 17.00元,《论英雄英雄崇拜和历史上的英雄业绩》结集了卡莱尔在1840年所作的六次讲演，它论述了神明英雄、先知英雄、诗人英雄、教士英雄、文人英雄、帝王英雄等六种不同类型...,https://book.douban.com/subject/1311965/
文化,礼仪中国,35652979,海英 / 北京师范大学出版社 / 2021-11 / 88,"不懂得传统的人，正如没有地图的旅行者，不可能远行。
——北岛 《青灯》
礼仪是中华优秀传统文化的重要组成部分，中国自古就被称作“礼仪之邦”。礼与仪各有其意，...",https://book.douban.com/subject/35652979/
文化,美学散步,1017238,宗白华 / 上海人民出版社 / 1981-6 / 20.00元,宗先生一生著述不多，而《美学散步》则几乎汇集了其一生最精要的美学篇章，也是先生生前唯一的一部美不著作。初版于1981年，此次重版，除新增若干照片、校正部分错...,https://book.douban.com/subject/1017238/
文化,"阁楼上的疯女人


    
       : 女性作家与19世纪文学想象",25986620,[美] S.M.吉尔伯特、[美] 苏珊·古芭 / 杨莉馨 / 上海人民出版社 / 2015-2 / 99.00元,当简•爱和罗切斯特跨越身份地位的差异，终于站在神父面前要宣誓结合时，一个疯女人的出现粉碎了简•爱的一切梦想，这个疯女人就是罗切斯特的妻子——伯莎。这个疯女人...,https://book.douban.com/subject/25986620/
文化,文化苦旅,1050339,余秋雨 / 东方出版中心 / 2001-4 / 22.00元,《文化苦旅》是余秋雨的第一部散文合集，所收作品主要包括两部分，一部分是历史、文化散文，散点论述，探寻文化；另一部分是回忆散文。,https://book.douban.com/subject/1050339/
文化,"大智度论


    
       : 佛学名著丛刊",3082201,鸠摩罗什 译 / 上海古籍出版社 / 1991年8月1版 / 25元,,https://book.douban.com/subject/3082201/
